map_case,noise_model,frame,timestamp,alpha,threshold,opening_count,junction_detected,anchor_mode
M1_PRE_CORRIDOR_55PCT,none,30,0.5166666666666666,0.5,123.33289834649867,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,30,0.5166666666666666,0.55,125.2496085118488,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,30,0.5166666666666666,0.6,127.16631867719893,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,30,0.5166666666666666,0.65,129.08302884254906,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,30,0.5166666666666666,0.7,130.9997390078992,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,30,0.5166666666666666,0.75,132.91644917324933,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,30,0.5166666666666666,0.8,134.83315933859947,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,30,0.5166666666666666,0.85,136.74986950394958,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,30,0.5166666666666666,0.9,138.66657966929972,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,30,0.5166666666666666,0.95,140.58328983464986,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,36,0.6166666666666669,0.05,106.11388630734831,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,36,0.6166666666666669,0.1,108.02894492275104,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,36,0.6166666666666669,0.15,109.94400353815375,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,36,0.6166666666666669,0.2,111.85906215355648,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,36,0.6166666666666669,0.25,113.7741207689592,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,36,0.6166666666666669,0.3,115.68917938436192,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,36,0.6166666666666669,0.35,117.60423799976463,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,36,0.6166666666666669,0.4,119.51929661516736,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,36,0.6166666666666669,0.45,121.43435523057008,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,36,0.6166666666666669,0.5,123.3494138459728,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,36,0.6166666666666669,0.55,125.26447246137552,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,36,0.6166666666666669,0.6,127.17953107677823,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,36,0.6166666666666669,0.65,129.09458969218096,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,36,0.6166666666666669,0.7,131.0096483075837,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,36,0.6166666666666669,0.75,132.9247069229864,2,False,CLOSED_LOOP_ANCHOR_STOP
