timestamp,front_cohort_robot_count,local_front_surface_robot_count,local_front_cohort_robot_count,local_front_direction_unavailable_count,local_front_cohort_jaccard_overlap,local_front_surface_variance,local_front_surface_baseline,local_front_surface_expansion_ratio,local_front_surface_expansion_dwell,local_front_surface_variance_rate,local_front_cohort_variance,local_front_cohort_baseline,local_front_cohort_expansion_ratio,local_front_cohort_expansion_dwell,local_front_cohort_variance_rate,evaluation_only_sph_phase,evaluation_only_frontmost_signed_boundary_distance,evaluation_only_front_cohort_signed_boundary_distance
6.21666666666665,217,0,0,268,1.0,0.0,504.8993789441712,1.0,0.3999999999999986,0.0,0.0,324.5697123263256,1.0,0.3999999999999986,0.0,SPH_JUNCTION_REGION,-106.58316906491274,-51.90116923678863
6.3166666666666496,217,0,0,278,1.0,0.0,504.8993789441712,1.0,0.3999999999999986,0.0,0.0,324.5697123263256,1.0,0.3999999999999986,0.0,SPH_JUNCTION_REGION,-106.74558206522102,-52.32993970218689
6.416666666666649,217,0,0,284,1.0,0.0,504.8993789441712,1.0,0.3999999999999986,0.0,0.0,324.5697123263256,1.0,0.3999999999999986,0.0,SPH_JUNCTION_REGION,-106.91126509634773,-52.73976905373985
6.516666666666649,217,0,0,286,1.0,0.0,504.8993789441712,1.0,0.3999999999999986,0.0,0.0,324.5697123263256,1.0,0.3999999999999986,0.0,SPH_JUNCTION_REGION,-107.06492467820817,-53.13410373878463
6.6166666666666485,217,0,0,287,1.0,0.0,504.8993789441712,1.0,0.3999999999999986,0.0,0.0,324.5697123263256,1.0,0.3999999999999986,0.0,SPH_JUNCTION_REGION,-107.22978128837707,-53.50797332685357
6.716666666666648,217,0,0,281,1.0,0.0,504.8993789441712,1.0,0.3999999999999986,0.0,0.0,324.5697123263256,1.0,0.3999999999999986,0.0,SPH_JUNCTION_REGION,-107.5084284969625,-53.86842735721069
6.816666666666648,217,0,0,278,1.0,0.0,504.8993789441712,1.0,0.3999999999999986,0.0,0.0,324.5697123263256,1.0,0.3999999999999986,0.0,SPH_JUNCTION_REGION,-107.82468008941765,-54.220171503185725
6.916666666666647,217,0,0,274,1.0,0.0,504.8993789441712,1.0,0.3999999999999986,0.0,0.0,324.5697123263256,1.0,0.3999999999999986,0.0,SPH_JUNCTION_REGION,-108.13242558239841,-54.57023574638424
7.016666666666647,217,1,7,272,0.0,0.0,487.2279006811252,0.0,0.0,-82855.03849651414,29.763617390088733,314.2514990035573,0.09170177086691347,0.0,-75837.0827030182,SPH_JUNCTION_REGION,-108.45714495919214,-54.91353635910872
7.116666666666647,217,0,0,258,0.0,0.0,487.2279006811252,1.0,0.0,0.0,0.0,314.2514990035573,1.0,0.0,0.0,SPH_JUNCTION_REGION,-108.79059857700241,-55.259060500065175
7.216666666666646,217,0,0,258,1.0,0.0,487.2279006811252,1.0,0.0,0.0,0.0,314.2514990035573,1.0,0.0,0.0,SPH_JUNCTION_REGION,-109.11771055645426,-55.60193397039728
7.316666666666646,217,0,0,251,1.0,0.0,487.2279006811252,1.0,0.0,0.0,0.0,314.2514990035573,1.0,0.0,0.0,SPH_JUNCTION_REGION,-109.44696424554024,-55.93872372424579
7.416666666666646,217,0,0,255,1.0,0.0,487.2279006811252,1.0,0.0,0.0,0.0,314.2514990035573,1.0,0.0,0.0,SPH_JUNCTION_REGION,-109.79221360013679,-56.270416733932734
7.516666666666645,217,0,0,251,1.0,0.0,487.2279006811252,1.0,0.0,0.0,0.0,314.2514990035573,1.0,0.0,0.0,SPH_JUNCTION_REGION,-110.1532478482344,-56.60501256907418
7.616666666666645,217,0,0,254,1.0,0.0,487.2279006811252,1.0,0.0,0.0,0.0,314.2514990035573,1.0,0.0,0.0,SPH_JUNCTION_REGION,-110.52383444523758,-56.92964524923525
7.716666666666645,217,0,0,256,1.0,0.0,487.2279006811252,1.0,0.0,0.0,0.0,314.2514990035573,1.0,0.0,0.0,SPH_JUNCTION_REGION,-110.90125046569898,-57.25383133889022
7.816666666666644,217,0,0,252,1.0,0.0,487.2279006811252,1.0,0.0,0.0,0.0,314.2514990035573,1.0,0.0,0.0,SPH_JUNCTION_REGION,-111.28222119513168,-57.57675026133114
7.916666666666644,217,0,0,248,1.0,0.0,487.2279006811252,1.0,0.0,0.0,0.0,314.2514990035573,1.0,0.0,0.0,SPH_JUNCTION_REGION,-111.66527166663826,-57.89802127505561
8.016666666666644,217,0,0,252,1.0,0.0,487.2279006811252,1.0,0.0,0.0,0.0,314.2514990035573,1.0,0.0,0.0,SPH_JUNCTION_REGION,-112.04899167497797,-58.21739807221934
8.11666666666665,217,0,0,250,1.0,0.0,487.2279006811252,1.0,0.0,0.0,0.0,314.2514990035573,1.0,0.0,0.0,SPH_JUNCTION_REGION,-112.42862818845401,-58.53378036964426
8.216666666666654,217,0,0,249,1.0,0.0,487.2279006811252,1.0,0.0,0.0,0.0,314.2514990035573,1.0,0.0,0.0,SPH_JUNCTION_REGION,-112.79929050992445,-58.84771177279555
8.31666666666666,217,0,0,246,1.0,0.0,487.2279006811252,1.0,0.0,0.0,0.0,314.2514990035573,1.0,0.0,0.0,SPH_JUNCTION_REGION,-113.15917901593912,-59.15736365741765
8.416666666666664,217,0,0,250,1.0,0.0,487.2279006811252,1.0,0.0,0.0,0.0,314.2514990035573,1.0,0.0,0.0,SPH_JUNCTION_REGION,-113.50999452742286,-59.46680816557074
8.51666666666667,217,0,0,253,1.0,0.0,487.2279006811252,1.0,0.0,0.0,0.0,314.2514990035573,1.0,0.0,0.0,SPH_JUNCTION_REGION,-113.85422100501904,-59.77079486754809
8.616666666666674,217,0,0,250,1.0,0.0,487.2279006811252,1.0,0.0,0.0,0.0,314.2514990035573,1.0,0.0,0.0,SPH_JUNCTION_REGION,-114.19344176223007,-60.071633326783
8.71666666666668,217,0,0,249,1.0,0.0,487.2279006811252,1.0,0.0,0.0,0.0,314.2514990035573,1.0,0.0,0.0,SPH_JUNCTION_REGION,-114.52868504898873,-60.37001419406323
8.816666666666684,217,0,0,254,1.0,0.0,487.2279006811252,1.0,0.0,0.0,0.0,314.2514990035573,1.0,0.0,0.0,SPH_JUNCTION_REGION,-114.86300300258404,-60.66323111699455
8.91666666666669,217,0,0,253,1.0,0.0,487.2279006811252,1.0,0.0,0.0,0.0,314.2514990035573,1.0,0.0,0.0,SPH_JUNCTION_REGION,-115.20013515534015,-60.95218744633121
9.016666666666694,217,0,0,252,1.0,0.0,487.2279006811252,1.0,0.0,0.0,0.0,314.2514990035573,1.0,0.0,0.0,SPH_JUNCTION_REGION,-115.53870525504794,-61.237148516738955
9.1166666666667,217,1,9,255,0.0,0.0,470.17492415728583,0.0,0.0,0.0,34.2227863586453,304.45049406098536,0.10890253974017768,0.0,44.591689685563466,SPH_JUNCTION_REGION,-115.87565321640596,-61.519231867766905
9.216666666666704,217,1,9,257,1.0,0.0,453.71880181178085,0.0,0.0,0.0,34.311573971024785,294.99563185783677,0.11270001080750992,0.0,0.8878761237947954,SPH_JUNCTION_REGION,-116.20735030723858,-61.79581871286649
9.316666666666709,217,1,9,263,1.0,0.0,437.8386437483685,0.0,0.0,0.0,34.28039226663057,285.87059847214454,0.11620644024705713,0.0,-0.31181704394212645,SPH_JUNCTION_REGION,-116.53409601160195,-62.07249092333137
9.416666666666714,217,1,9,260,1.0,0.0,422.5142912171756,0.0,0.0,0.0,34.39010764820877,277.06878129330676,0.12029956152192324,0.0,1.0971538157819247,SPH_JUNCTION_REGION,-116.85906903922586,-62.328211715152804
9.516666666666719,217,2,16,262,0.5625,11490.431179032643,422.5142912171756,27.195366921036225,0.10000000000000497,114904.31179032072,10272.877090571914,277.06878129330676,37.07699237214669,0.10000000000000497,102384.86982923196,SPH_JUNCTION_REGION,-117.18041575329624,-62.613240365389686
9.616666666666724,217,2,16,265,1.0,11515.980699898742,422.5142912171756,27.25583711434613,0.20000000000000995,255.49520866098285,10291.77562667171,277.06878129330676,37.14520119744841,0.20000000000000995,188.9853609979488,SPH_JUNCTION_REGION,-117.49891115651184,-62.86538545762431
9.716666666666729,217,3,22,266,0.7272727272727273,8178.845959833706,422.5142912171756,19.357560512976153,0.3000000000000149,-33371.34740064871,8057.528812375785,277.06878129330676,29.081330544584283,0.3000000000000149,-22342.46814295814,SPH_JUNCTION_REGION,-117.83872982539157,-63.14239447403867
9.816666666666734,217,2,15,273,0.6818181818181818,11564.803038221984,422.5142912171756,27.371389036110937,0.4000000000000199,33859.5707838811,10550.651784525662,277.06878129330676,38.079540160667456,0.4000000000000199,24931.229721497537,SPH_JUNCTION_REGION,-118.22317968995856,-63.412411701680526
9.916666666666739,217,2,15,284,1.0,11588.773458381023,422.5142912171756,27.428121839373013,0.5000000000000249,239.7042015903816,10567.94887590664,277.06878129330676,38.14196903230084,0.5000000000000249,172.9709138097774,SPH_JUNCTION_REGION,-118.62366864548858,-63.681395031846364
