case_id,frame,time,speed,junction_detected,junction_detected_latched_shadow,open_candidate_count,opening_group_count,opening_centers,opening_widths,left_side_opening_width_deg,right_side_opening_width_deg,group_1_center_deg,group_1_width_deg,group_1_start_deg,group_1_end_deg,group_2_center_deg,group_2_width_deg,group_2_start_deg,group_2_end_deg,forward_open_candidate_count,rearward_open_candidate_count,sensor_limit_count,sensor_limit_ratio,side_walls_valid,parallel_error_deg,current_width,current_offset,current_orientation,stable_width,stable_offset,stable_orientation,stable_model_initialized,expected_profile_source,side_wall_invalid_streak_samples,bilateral_lateral_group_streak_samples,shadow_state,candidate_a,candidate_b,candidate_c,leader_x_eval_only,leader_y_eval_only,leader_inside_junction_eval_only,leader_distance_to_center_eval_only,leader_distance_to_entry_eval_only
M0_NEGATIVE_CONTROL,312,5.2166666666666535,37.06118621444785,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,84.0,1.7894489656719266,0.0,84.0,1.7894489656719266,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.7894489656719645,195.95952626557707,False,nan,nan
M0_NEGATIVE_CONTROL,318,5.316666666666653,37.48212803399574,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,84.0,1.7894354612895143,0.0,84.0,1.7894354612895143,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.7894354612895682,199.68761966838798,False,nan,nan
M0_NEGATIVE_CONTROL,324,5.416666666666653,38.06271772381326,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,84.0,1.7893001059766043,0.0,84.0,1.7893001059766043,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.7893001059766513,203.46968107034272,False,nan,nan
M0_NEGATIVE_CONTROL,330,5.516666666666652,38.52133047559469,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,84.0,1.7890788008776255,0.0,84.0,1.7890788008776255,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.7890788008776177,207.30458461378223,False,nan,nan
M0_NEGATIVE_CONTROL,336,5.616666666666652,38.67238839806682,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,84.0,1.7889084965104551,0.0,84.0,1.7889084965104551,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.7889084965104958,211.16850168390172,False,nan,nan
M0_NEGATIVE_CONTROL,342,5.716666666666652,38.45332739562511,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,84.0,1.7887726397317252,0.0,84.0,1.7887726397317252,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.788772639731765,215.02580432863482,False,nan,nan
M0_NEGATIVE_CONTROL,348,5.816666666666651,37.96273330835621,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,84.0,1.7886568785921568,0.0,84.0,1.7886568785921568,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.7886568785921932,218.84392794746,False,nan,nan
M0_NEGATIVE_CONTROL,354,5.916666666666651,37.429394623805734,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,84.0,1.7885103210933195,0.0,84.0,1.7885103210933195,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.7885103210933024,222.60831266457146,False,nan,nan
M0_NEGATIVE_CONTROL,360,6.016666666666651,37.11520354100635,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,84.00000000000001,1.788303572096872,0.0,84.0,1.788303572096872,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.788303572096787,226.3303201778742,False,nan,nan
M0_NEGATIVE_CONTROL,366,6.11666666666665,37.15309350268377,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,84.00000000000001,1.7880941262213668,0.0,84.0,1.7880941262213668,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.7880941262212737,230.04118001148146,False,nan,nan
M0_NEGATIVE_CONTROL,372,6.21666666666665,37.47875389915334,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,84.00000000000001,1.7879090575055443,0.0,84.0,1.7879090575055443,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.7879090575054593,233.77383234976804,False,nan,nan
M0_NEGATIVE_CONTROL,378,6.3166666666666496,37.90402208413141,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,84.0,1.787733086452583,0.0,84.0,1.787733086452583,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.787733086452548,237.5465535367275,False,nan,nan
M0_NEGATIVE_CONTROL,384,6.416666666666649,38.23639462081741,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,84.0,1.7875593376389638,0.0,84.0,1.7875593376389638,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.7875593376390193,241.3577551664051,False,nan,nan
M0_NEGATIVE_CONTROL,390,6.516666666666649,38.335770527377335,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,84.00000000000001,1.787447517803571,0.0,84.0,1.787447517803571,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.7874475178034857,245.18943718076991,False,nan,nan
M0_NEGATIVE_CONTROL,396,6.6166666666666485,38.17504241800589,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,84.0,1.7873987774519335,0.0,84.0,1.7873987774519335,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.7873987774519684,249.01538753657567,False,nan,nan
M0_NEGATIVE_CONTROL,402,6.716666666666648,37.88159547148333,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,84.00000000000001,1.78741039189471,0.0,84.0,1.78741039189471,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.787410391894646,252.81621117911718,False,nan,nan
M0_NEGATIVE_CONTROL,408,6.816666666666648,37.59122899568063,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,84.0,1.7874497252950903,0.0,84.0,1.7874497252950903,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.7874497252950463,256.58694124051084,False,nan,nan
M0_NEGATIVE_CONTROL,414,6.916666666666647,37.44122643330115,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,84.00000000000001,1.7875786336757002,0.0,84.0,1.7875786336757002,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.7875786336756088,260.3355706696991,False,nan,nan
M0_NEGATIVE_CONTROL,420,7.016666666666647,37.516845338198756,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,84.0,1.7878811354699167,0.0,84.0,1.7878811354699167,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.7878811354699566,264.082457608627,False,nan,nan
M0_NEGATIVE_CONTROL,426,7.116666666666647,37.73205863554054,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,84.0,1.7882261772124473,0.0,84.0,1.7882261772124473,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.7882261772124899,267.84606102970645,False,nan,nan
M0_NEGATIVE_CONTROL,432,7.216666666666646,37.965114071153586,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,84.0,1.788573030040972,0.0,84.0,1.788573030040972,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.7885730300410063,271.63321966582424,False,nan,nan
M0_NEGATIVE_CONTROL,438,7.316666666666646,38.09426310535734,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,84.0,1.788894984606582,0.0,84.0,1.788894984606582,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.7888949846066415,275.43856546809167,False,nan,nan
M0_NEGATIVE_CONTROL,444,7.416666666666646,38.03016277789018,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,84.0,1.7891705522142765,0.0,84.0,1.7891705522142765,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.7891705522142771,279.24598921554815,False,nan,nan
M0_NEGATIVE_CONTROL,450,7.516666666666645,37.75841296271923,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,84.0,1.7894094509574927,0.0,84.0,1.7894094509574927,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.789409450957538,283.0347185941889,False,nan,nan
M0_NEGATIVE_CONTROL,456,7.616666666666645,37.347889726248745,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,84.00000000000001,1.7896433193408257,0.0,84.0,1.7896433193408257,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.7896433193407635,286.78713861316146,False,nan,nan
M0_NEGATIVE_CONTROL,462,7.716666666666645,36.97108247377301,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,84.0,1.7899307653751677,0.0,84.0,1.7899307653751677,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.7899307653751353,290.4989406884559,False,nan,nan
M0_NEGATIVE_CONTROL,468,7.816666666666644,36.76448810293685,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,84.0,1.7902894370777105,0.0,84.0,1.7902894370777105,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.7902894370777123,294.1822791198085,False,nan,nan
M0_NEGATIVE_CONTROL,474,7.916666666666644,36.79766173452059,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,84.0,1.7907220693974573,0.0,84.0,1.7907220693974573,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.7907220693975148,297.85866079101186,False,nan,nan
M0_NEGATIVE_CONTROL,480,8.016666666666644,36.99307068555715,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,84.0,1.7911778269444767,0.0,84.0,1.7911778269444767,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.7911778269444754,301.54938411047635,False,nan,nan
M0_NEGATIVE_CONTROL,486,8.11666666666665,37.163639349533106,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,84.0,1.7915316758908446,0.0,84.0,1.7915316758908446,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.7915316758908544,305.2592418521201,False,nan,nan
M0_NEGATIVE_CONTROL,492,8.216666666666654,37.26290426624378,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,84.0,1.7917654532466543,0.0,84.0,1.7917654532466543,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.7917654532467004,308.9819876590653,False,nan,nan
M0_NEGATIVE_CONTROL,498,8.31666666666666,37.251103524078,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,84.0,1.79195663500969,0.0,84.0,1.79195663500969,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.7919566350096963,312.70887189319023,False,nan,nan
M0_NEGATIVE_CONTROL,504,8.416666666666664,37.05242057168009,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,84.0,1.7921125735882875,0.0,84.0,1.7921125735882875,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.7921125735882315,316.42396721372774,False,nan,nan
M0_NEGATIVE_CONTROL,510,8.51666666666667,36.73027406002939,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,83.99999999999999,1.7922433386930905,0.0,84.0,1.7922433386930905,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.7922433386931773,320.11065580019874,False,nan,nan
M0_NEGATIVE_CONTROL,516,8.616666666666674,36.47410295395773,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,83.99999999999999,1.7923882528572292,0.0,84.0,1.7923882528572292,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.7923882528573172,323.76760877479194,False,nan,nan
M0_NEGATIVE_CONTROL,522,8.71666666666668,36.364974287249886,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,84.0,1.7925932495436498,0.0,84.0,1.7925932495436498,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.792593249543694,327.4075471212927,False,nan,nan
M0_NEGATIVE_CONTROL,528,8.816666666666684,36.36990560662595,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,84.00000000000001,1.7927563398897064,0.0,84.0,1.7927563398897064,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.7927563398896458,331.04348016329794,False,nan,nan
M0_NEGATIVE_CONTROL,534,8.91666666666669,36.49115900006825,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,84.0,1.792906854269411,0.0,84.0,1.792906854269411,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.7929068542694353,334.68663128855593,False,nan,nan
M0_NEGATIVE_CONTROL,540,9.016666666666694,36.6527250146734,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,84.0,1.793108804508062,0.0,84.0,1.793108804508062,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.793108804508156,338.34557740875425,False,nan,nan
M0_NEGATIVE_CONTROL,546,9.1166666666667,36.685136512909274,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,84.0,1.7932557170753185,0.0,84.0,1.7932557170753185,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.7932557170753696,342.0141974243262,False,nan,nan
M0_NEGATIVE_CONTROL,552,9.216666666666704,36.57628775493156,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,84.0,1.7933644959421429,0.0,84.0,1.7933644959421429,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.7933644959421955,345.6770618448518,False,nan,nan
M0_NEGATIVE_CONTROL,558,9.316666666666709,36.41195573929664,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,84.0,1.793444556059029,0.0,84.0,1.793444556059029,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.7934445560589642,349.3254564109265,False,nan,nan
M0_NEGATIVE_CONTROL,564,9.416666666666714,36.20986337243369,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,84.0,1.793483464652553,0.0,84.0,1.793483464652553,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.793483464652494,352.95503795796725,False,nan,nan
M0_NEGATIVE_CONTROL,570,9.516666666666719,36.01834411590011,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,84.00000000000001,1.7934657388722144,0.0,84.0,1.7934657388722144,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.7934657388721529,356.5645179617504,False,nan,nan
M0_NEGATIVE_CONTROL,576,9.616666666666724,35.91845795483865,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,84.0,1.7933976045033262,0.0,84.0,1.7933976045033262,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.793397604503407,360.159267523796,False,nan,nan
M0_NEGATIVE_CONTROL,582,9.716666666666729,36.00129055043389,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,84.0,1.7934016063127203,0.0,84.0,1.7934016063127203,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.7934016063126743,363.75454118313047,False,nan,nan
M0_NEGATIVE_CONTROL,588,9.816666666666734,36.160089305190176,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,84.0,1.7934138786896305,0.0,84.0,1.7934138786896305,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.7934138786896932,367.3641817717559,False,nan,nan
M0_NEGATIVE_CONTROL,594,9.916666666666739,36.22864486930138,False,False,0,0,[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,64,0.17777777777777778,True,0.0,84.0,1.7933659394966739,0.0,84.0,1.7933659394966739,0.0,True,CURRENT_MODEL,0,0,PRE_DETECTION,False,False,False,-1.7933659394967134,370.9850717895687,False,nan,nan
