frame,time,profile_junction_detected,detection_latched,phase,forward_propulsion_enabled,leader_braking,leader_speed,stationary,stationary_dwell,stationary_dwell_target,anchor_active,pointcloud_ready,first_detection_time,detection_latch_time,hold_entry_time,braking_start_time,stationary_confirmation_time,anchor_entry_time,distance_since_detection_eval,distance_during_braking_eval,distance_since_anchor_eval,anchor_heading_drift_eval,leader_gap,connected_component_size,follower_mean_speed,follower_moving_fraction,mean_lateral_sph_force,lateral_span,min_robot_distance,overlap_pairs,max_speed,nan_inf_state_count,outside_free_space_robot_count,GT_phase_eval_only
480,8.016666666666644,False,False,LOCAL_FORWARD,True,False,36.99307068555715,False,0,6,False,False,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,11.110473769066493,680,32.5008595908684,1.0,22.191507202400732,81.7599989154716,3.356697824563115,0,37.324095786368915,0,0,CORRIDOR_ONLY
486,8.11666666666665,False,False,LOCAL_FORWARD,True,False,37.163639349533106,False,0,6,False,False,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,11.117916010454175,680,32.500885960810656,1.0,22.15468108526937,81.7599989154716,3.403565669753487,0,37.219601982345,0,0,CORRIDOR_ONLY
492,8.216666666666654,False,False,LOCAL_FORWARD,True,False,37.26290426624378,False,0,6,False,False,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,11.124950580218464,680,32.500919959049675,1.0,22.028433519984713,81.7599989154716,3.462906891426368,0,37.26290426624378,0,0,CORRIDOR_ONLY
498,8.31666666666666,False,False,LOCAL_FORWARD,True,False,37.251103524078,False,0,6,False,False,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,11.168374816447262,680,32.50096716258114,1.0,21.951259948668902,81.7599989154716,3.525001946329342,0,37.251103524078,0,0,CORRIDOR_ONLY
504,8.416666666666664,False,False,LOCAL_FORWARD,True,False,37.05242057168009,False,0,6,False,False,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,11.217721730453826,680,32.5010152392944,1.0,21.86744080604077,81.7599989154716,3.5940307389471284,0,37.152419946178746,0,0,CORRIDOR_ONLY
510,8.51666666666667,False,False,LOCAL_FORWARD,True,False,36.73027406002939,False,0,6,False,False,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,11.222892242720896,680,32.50101079453232,1.0,21.74966081586676,81.7599989154716,3.661303946186892,0,37.10101824124052,0,0,CORRIDOR_ONLY
516,8.616666666666674,False,False,LOCAL_FORWARD,True,False,36.47410295395773,False,0,6,False,False,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,11.204529507494536,680,32.50096648998036,1.0,21.693904344564224,81.7599989154716,3.729508009573163,0,37.04882897526268,0,0,CORRIDOR_ONLY
522,8.71666666666668,False,False,LOCAL_FORWARD,True,False,36.364974287249886,False,0,6,False,False,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,11.192724284197295,680,32.50095695553792,1.0,21.63602516284546,81.7599989154716,3.7832237423621984,0,36.979629837797155,0,0,CORRIDOR_ONLY
528,8.816666666666684,False,False,LOCAL_FORWARD,True,False,36.36990560662595,False,0,6,False,False,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,11.175136502911599,680,32.500959229012636,1.0,21.5420251976009,81.7599989154716,3.8047200405240047,0,36.99913043499532,0,0,CORRIDOR_ONLY
534,8.91666666666669,False,False,LOCAL_FORWARD,True,False,36.49115900006825,False,0,6,False,False,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,11.147222109803282,680,32.50088593436434,1.0,21.42858757189967,81.7599989154716,3.826849046822935,0,36.953174513272224,0,0,CORRIDOR_ONLY
540,9.016666666666694,False,False,LOCAL_FORWARD,True,False,36.6527250146734,False,0,6,False,False,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,11.16637643493029,680,32.50084835273615,1.0,21.334898661167543,81.7599989154716,3.8503477785213143,0,36.865788742261046,0,0,CORRIDOR_ONLY
546,9.1166666666667,False,False,LOCAL_FORWARD,True,False,36.685136512909274,False,0,6,False,False,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,11.204169257076288,680,32.50085300750117,1.0,21.24438466413912,81.7599989154716,3.8745069035777298,0,36.90812438690254,0,0,CORRIDOR_ONLY
552,9.216666666666704,False,False,LOCAL_FORWARD,True,False,36.57628775493156,False,0,6,False,False,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,11.213609591942506,680,32.5008510446531,1.0,21.16443440933051,81.7599989154716,3.9020411973779616,0,36.841759737597464,0,0,CORRIDOR_ONLY
558,9.316666666666709,False,False,LOCAL_FORWARD,True,False,36.41195573929664,False,0,6,False,False,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,11.23410504610804,680,32.500860026139414,1.0,21.107210833759453,81.7599989154716,3.9291039243952013,0,36.8413538948758,0,0,CORRIDOR_ONLY
564,9.416666666666714,False,False,LOCAL_FORWARD,True,False,36.20986337243369,False,0,6,False,False,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,11.248543525744104,680,32.50087756053092,1.0,20.994530326976577,81.7599989154716,3.96019695786506,0,36.85382393606318,0,0,CORRIDOR_ONLY
570,9.516666666666719,False,False,LOCAL_FORWARD,True,False,36.01834411590011,False,0,6,False,False,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,11.248860321685148,680,32.50086701126663,1.0,20.912123487185095,81.75999926662783,3.993026625653467,0,36.781471686121186,0,0,CORRIDOR_ONLY
576,9.616666666666724,False,False,LOCAL_FORWARD,True,False,35.91845795483865,False,0,6,False,False,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,11.21787005760607,680,32.50082454961617,1.0,20.758760093736253,81.75999926662783,4.028518173193887,0,36.736542825348025,0,0,CORRIDOR_ONLY
582,9.716666666666729,False,False,LOCAL_FORWARD,True,False,36.00129055043389,False,0,6,False,False,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,11.183649829884263,680,32.50077296637904,1.0,20.686816317909415,81.75999926662783,4.067118507836273,0,36.706918799945306,0,0,CORRIDOR_ONLY
588,9.816666666666734,False,False,LOCAL_FORWARD,True,False,36.160089305190176,False,0,6,False,False,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,11.201895576506107,680,32.50073583654831,1.0,20.567330156939523,81.75999926662783,4.086204962664346,0,36.65512740729325,0,0,CORRIDOR_ONLY
594,9.916666666666739,False,False,LOCAL_FORWARD,True,False,36.22864486930138,False,0,6,False,False,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,11.215184579032279,680,32.500718874710785,1.0,20.433984472770096,81.75999926662783,4.106475758086097,0,36.54621763812865,0,0,CORRIDOR_ONLY
